"time","GIMV","GIMV( volume )"
"2013-03-11 01:00","39.81","14351"
"2013-03-12 01:00","39.8","8960"
"2013-03-13 01:00","39.6","16917"
"2013-03-14 01:00","39.9","16681"
"2013-03-15 01:00","40.45","35975"
"2013-03-18 01:00","39.9","16595"
"2013-03-19 01:00","39.8","16271"
"2013-03-20 01:00","39.55","33259"
"2013-03-21 01:00","39.4","23860"
"2013-03-22 01:00","38.86","25514"
"2013-03-25 01:00","39.15","20485"
"2013-03-26 01:00","39","9694"
"2013-03-27 01:00","39.2","21304"
"2013-03-28 01:00","38.99","14396"
"2013-04-02 02:00","39.38","14263"
"2013-04-03 02:00","38.89","17798"
"2013-04-04 02:00","38.13","25220"
"2013-04-05 02:00","37.73","32134"
"2013-04-08 02:00","38.01","12933"
"2013-04-09 02:00","38.18","7336"
"2013-04-10 02:00","38.25","12899"
"2013-04-11 02:00","38.6","15399"
"2013-04-12 02:00","38.4","7238"
"2013-04-15 02:00","38.35","14860"
"2013-04-16 02:00","37.82","18713"
"2013-04-17 02:00","37.7","13320"
"2013-04-18 02:00","37.59","14798"
"2013-04-19 02:00","37.81","13671"
"2013-04-22 02:00","38","8561"
"2013-04-23 02:00","38.67","14463"
"2013-04-24 02:00","38.97","9007"
"2013-04-25 02:00","38.98","15526"
"2013-04-26 02:00","38.84","14976"
"2013-04-29 02:00","39.41","6409"
"2013-04-30 02:00","39.08","8389"
"2013-05-02 02:00","39.42","12706"
"2013-05-03 02:00","39.23","9417"
"2013-05-06 02:00","39.37","10676"
"2013-05-07 02:00","39.6","7069"
"2013-05-08 02:00","39.65","10662"
"2013-05-09 02:00","39.58","2337"
"2013-05-10 02:00","39.77","4854"
"2013-05-13 02:00","39.61","9416"
"2013-05-14 02:00","39.59","7168"
"2013-05-15 02:00","39.68","6033"
"2013-05-16 02:00","39.71","7901"
"2013-05-17 02:00","39.8","9480"
"2013-05-20 02:00","39.61","11594"
"2013-05-21 02:00","39.7","7646"
"2013-05-22 02:00","39.47","9416"
"2013-05-23 02:00","39.16","16083"
"2013-05-24 02:00","39.8","17794"
"2013-05-27 02:00","40.16","17903"
"2013-05-28 02:00","40.37","20890"
"2013-05-29 02:00","39","21369"
"2013-05-30 02:00","39.13","25177"
"2013-05-31 02:00","39.84","11702"
"2013-06-03 02:00","39.3","9822"
"2013-06-04 02:00","39.45","8746"
"2013-06-05 02:00","39.22","10267"
"2013-06-06 02:00","39.15","3912"
"2013-06-07 02:00","39","16715"
"2013-06-10 02:00","39.65","12733"
"2013-06-11 02:00","39.27","11228"
"2013-06-12 02:00","39.41","9696"
"2013-06-13 02:00","39.25","6182"
"2013-06-14 02:00","39.77","7090"
"2013-06-17 02:00","39.62","12015"
"2013-06-18 02:00","39.7","6009"
"2013-06-19 02:00","39.1","8933"
"2013-06-20 02:00","38.79","25852"
"2013-06-21 02:00","38.5","12338"
"2013-06-24 02:00","37.84","24160"
"2013-06-25 02:00","38.4","18406"
"2013-06-26 02:00","37.88","34846"
"2013-06-27 02:00","37.62","42958"
"2013-06-28 02:00","37.49","18557"
"2013-07-01 02:00","35.95","34604"
"2013-07-02 02:00","37.07","33711"
"2013-07-03 02:00","37.02","20463"
"2013-07-04 02:00","38.28","23120"
"2013-07-05 02:00","37.7","15210"
"2013-07-08 02:00","37.14","14501"
"2013-07-09 02:00","37.95","17213"
"2013-07-10 02:00","37.6","20341"
"2013-07-11 02:00","37.52","6208"
"2013-07-12 02:00","37.72","11173"
"2013-07-15 02:00","37.9","5724"
"2013-07-16 02:00","37.9","8740"
"2013-07-17 02:00","37.93","8147"
"2013-07-18 02:00","38.6","15109"
"2013-07-19 02:00","38.73","12272"
"2013-07-22 02:00","38.64","7288"
"2013-07-23 02:00","38.72","8715"
"2013-07-24 02:00","38.9","29630"
"2013-07-25 02:00","37.62","15352"
"2013-07-26 02:00","38.1","14779"
"2013-07-29 02:00","37.78","7781"
"2013-07-30 02:00","37.73","8487"
"2013-07-31 02:00","37.9","6907"
"2013-08-01 02:00","38.21","8139"
"2013-08-02 02:00","37.9","5326"
"2013-08-05 02:00","38.08","6396"
"2013-08-06 02:00","38.2","12267"
"2013-08-07 02:00","37.81","4728"
"2013-08-08 02:00","38.14","7928"
"2013-08-09 02:00","37.81","6036"
"2013-08-12 02:00","37.91","8346"
"2013-08-13 02:00","37.9","6279"
"2013-08-14 02:00","37.77","9842"
"2013-08-15 02:00","37.5","6778"
"2013-08-16 02:00","37.52","3038"
"2013-08-19 02:00","37.5","21726"
"2013-08-20 02:00","37.23","8105"
"2013-08-21 02:00","37.3","10475"
"2013-08-22 02:00","37.4","9736"
"2013-08-23 02:00","37.5","18572"
"2013-08-26 02:00","37.4","7704"
"2013-08-27 02:00","36.77","22137"
"2013-08-28 02:00","36.7","11741"
"2013-08-29 02:00","36.58","6451"
"2013-08-30 02:00","36.19","18618"
"2013-09-02 02:00","36.45","14623"
"2013-09-03 02:00","36.37","12267"
"2013-09-04 02:00","36.14","10972"
"2013-09-05 02:00","36.25","13773"
"2013-09-06 02:00","36.43","13601"
"2013-09-09 02:00","36.47","8453"
"2013-09-10 02:00","36.65","5458"
"2013-09-11 02:00","36.73","6839"
"2013-09-12 02:00","36.9","5798"
"2013-09-13 02:00","36.83","4422"
"2013-09-16 02:00","37.04","14281"
"2013-09-17 02:00","37.34","9820"
"2013-09-18 02:00","37.18","8760"
"2013-09-19 02:00","37.01","17006"
"2013-09-20 02:00","37.06","15926"
"2013-09-23 02:00","37.15","10003"
"2013-09-24 02:00","36.93","7902"
"2013-09-25 02:00","36.65","7059"
"2013-09-26 02:00","36.83","10737"
"2013-09-27 02:00","36.5","19493"
"2013-09-30 02:00","36.5","18780"
"2013-10-01 02:00","36.21","10735"
"2013-10-02 02:00","36.41","8673"
"2013-10-03 02:00","36.36","8094"
"2013-10-04 02:00","36.34","8415"
"2013-10-07 02:00","36.18","18897"
"2013-10-08 02:00","36.5","14212"
"2013-10-09 02:00","36.2","14053"
"2013-10-10 02:00","36.48","7626"
"2013-10-11 02:00","36.85","44939"
"2013-10-14 02:00","36.9","8386"
"2013-10-15 02:00","36.95","15967"
"2013-10-16 02:00","36.84","12074"
"2013-10-17 02:00","36.96","12344"
"2013-10-18 02:00","37.2","12445"
"2013-10-21 02:00","37.47","10130"
"2013-10-22 02:00","37.26","13878"
"2013-10-23 02:00","37.34","12957"
"2013-10-24 02:00","36.76","18069"
"2013-10-25 02:00","37.31","10544"
"2013-10-28 01:00","36.87","9869"
"2013-10-29 01:00","37.31","8536"
"2013-10-30 01:00","37.01","6404"
"2013-10-31 01:00","37.3","11289"
"2013-11-01 01:00","37.11","3505"
"2013-11-04 01:00","36.89","10707"
"2013-11-05 01:00","37.35","16819"
"2013-11-06 01:00","37.26","7416"
"2013-11-07 01:00","37.31","14933"
"2013-11-08 01:00","37.42","22603"
"2013-11-11 01:00","37.52","7158"
"2013-11-12 01:00","37.51","14872"
"2013-11-13 01:00","37.21","9188"
"2013-11-14 01:00","36.96","9724"
"2013-11-15 01:00","37.05","14075"
"2013-11-18 01:00","37.3","7540"
"2013-11-19 01:00","37.09","14087"
"2013-11-20 01:00","36.85","12337"
"2013-11-21 01:00","37.23","11995"
"2013-11-22 01:00","37","8888"
"2013-11-25 01:00","37.25","10664"
"2013-11-26 01:00","37.37","29036"
"2013-11-27 01:00","37.06","15887"
"2013-11-28 01:00","37.35","12754"
"2013-11-29 01:00","37.41","6868"
"2013-12-02 01:00","37.32","12423"
"2013-12-03 01:00","37.13","21077"
"2013-12-04 01:00","37.17","24179"
"2013-12-05 01:00","37.14","22800"
"2013-12-06 01:00","37.46","12195"
"2013-12-09 01:00","37.19","26237"
"2013-12-10 01:00","37.68","12591"
"2013-12-11 01:00","37.46","8845"
"2013-12-12 01:00","37.4","13235"
"2013-12-13 01:00","37.51","5214"
"2013-12-16 01:00","37.5","16220"
"2013-12-17 01:00","37.5","20713"
"2013-12-18 01:00","37.67","41692"
"2013-12-19 01:00","37.58","46902"
"2013-12-20 01:00","37.55","14632"
"2013-12-23 01:00","37.67","8158"
"2013-12-24 01:00","37.7","2472"
"2013-12-27 01:00","37.74","9503"
"2013-12-30 01:00","38","45625"
"2013-12-31 01:00","37.99","2984"
"2014-01-02 01:00","37.8","12419"
"2014-01-03 01:00","37.7","15958"
"2014-01-06 01:00","37.71","27284"
"2014-01-07 01:00","37.78","13950"
"2014-01-08 01:00","37.98","13612"
"2014-01-09 01:00","38.28","27581"
"2014-01-10 01:00","38.51","36291"
"2014-01-13 01:00","38.32","16680"
"2014-01-14 01:00","37.81","18454"
"2014-01-15 01:00","38.03","30471"
"2014-01-16 01:00","38.35","29436"
"2014-01-17 01:00","38.06","15424"
"2014-01-20 01:00","38.4","15674"
"2014-01-21 01:00","38.21","13827"
"2014-01-22 01:00","38","21659"
"2014-01-23 01:00","37.7","16997"
"2014-01-24 01:00","37.48","21851"
"2014-01-27 01:00","37.28","37020"
"2014-01-28 01:00","37.36","15130"
"2014-01-29 01:00","37.07","26630"
"2014-01-30 01:00","37.2","18489"
"2014-01-31 01:00","36.86","25758"
"2014-02-03 01:00","36.72","33621"
"2014-02-04 01:00","36.47","20499"
"2014-02-05 01:00","36.72","9586"
"2014-02-06 01:00","36.72","20034"
"2014-02-07 01:00","36.94","22777"
"2014-02-10 01:00","36.88","15666"
"2014-02-11 01:00","36.9","17699"
"2014-02-12 01:00","36.98","15079"
"2014-02-13 01:00","36.97","12550"
"2014-02-14 01:00","37.01","10052"
"2014-02-17 01:00","37.01","22496"
"2014-02-18 01:00","37.15","6641"
"2014-02-19 01:00","37","21276"
"2014-02-20 01:00","36.69","30540"
"2014-02-21 01:00","36.9","13049"
"2014-02-24 01:00","36.7","13435"
"2014-02-25 01:00","36.86","20141"
"2014-02-26 01:00","37","36960"
"2014-02-27 01:00","36.65","18780"
"2014-02-28 01:00","36.57","20264"
"2014-03-03 01:00","36.68","31211"
"2014-03-04 01:00","36.62","21326"
"2014-03-05 01:00","36.91","20810"
"2014-03-06 01:00","37.13","13571"
"2014-03-07 01:00","37.01","15973"
"2014-03-10 01:00","36.97","19375"
"2014-03-11 01:00","36.86","8863"
"2014-03-12 01:00","36.95","12670"
"2014-03-13 01:00","37.03","9302"
"2014-03-14 01:00","36.66","19535"
"2014-03-17 01:00","37.09","27345"
"2014-03-18 01:00","37.04","19801"
"2014-03-19 01:00","37.33","12819"
"2014-03-20 01:00","37","15499"
"2014-03-21 01:00","38.01","38200"
"2014-03-24 01:00","37.35","13569"
"2014-03-25 01:00","37.01","28720"
"2014-03-26 01:00","36.91","19215"
"2014-03-27 01:00","36.9","10439"
"2014-03-28 01:00","37","18014"
"2014-03-31 02:00","37.12","31999"
"2014-04-01 02:00","37.12","13040"
"2014-04-02 02:00","37.19","14270"
"2014-04-03 02:00","37","13121"
"2014-04-04 02:00","37.02","12789"
"2014-04-07 02:00","37.19","13882"
"2014-04-08 02:00","37.3","9803"
"2014-04-09 02:00","37.83","19686"
"2014-04-10 02:00","37.355","16772"
"2014-04-11 02:00","37","21119"
"2014-04-14 02:00","37","12421"
"2014-04-15 02:00","36.95","14647"
"2014-04-16 02:00","37.1","16729"
"2014-04-17 02:00","36.885","18995"
"2014-04-22 02:00","37.185","17611"
"2014-04-23 02:00","37.075","8550"
"2014-04-24 02:00","37.21","11333"
"2014-04-25 02:00","37.525","8744"
"2014-04-28 02:00","37.2","10626"
"2014-04-29 02:00","37.12","20493"
"2014-04-30 02:00","37.37","11657"
"2014-05-02 02:00","37.39","11272"
"2014-05-05 02:00","37.25","10539"
"2014-05-06 02:00","37.34","12683"
"2014-05-07 02:00","37.19","12673"
"2014-05-08 02:00","37.4","23092"
"2014-05-09 02:00","37.5","8502"
"2014-05-12 02:00","37.75","16511"
"2014-05-13 02:00","37.7","9309"
"2014-05-14 02:00","37.485","9619"
"2014-05-15 02:00","37.37","16224"
"2014-05-16 02:00","37.36","10114"
"2014-05-19 02:00","37.31","7665"
"2014-05-20 02:00","37.41","11255"
"2014-05-21 02:00","37.13","10429"
"2014-05-22 02:00","37.49","16746"
"2014-05-23 02:00","37.29","20471"
"2014-05-26 02:00","37.45","15027"
"2014-05-27 02:00","37.45","11185"
"2014-05-28 02:00","37.8","22826"
"2014-05-29 02:00","37.945","9521"
"2014-05-30 02:00","37.95","14764"
"2014-06-02 02:00","37.92","39209"
"2014-06-03 02:00","37.98","30021"
"2014-06-04 02:00","37.71","21281"
"2014-06-05 02:00","37.865","14630"
"2014-06-06 02:00","37.99","17007"
"2014-06-09 02:00","38.375","6481"
"2014-06-10 02:00","38.315","17729"
"2014-06-11 02:00","38.3","15414"
"2014-06-12 02:00","38.37","14493"
"2014-06-13 02:00","38.445","19694"
"2014-06-16 02:00","38.41","10944"
"2014-06-17 02:00","38.25","17466"
"2014-06-18 02:00","38.37","9545"
"2014-06-19 02:00","39.08","24548"
"2014-06-20 02:00","38.965","22076"
"2014-06-23 02:00","38.775","13055"
"2014-06-24 02:00","38.72","13842"
"2014-06-25 02:00","38.56","14555"
"2014-06-26 02:00","38.6","15256"
"2014-06-27 02:00","35.91","66163"
"2014-06-30 02:00","36.55","32393"
"2014-07-01 02:00","36.65","19300"
"2014-07-02 02:00","36.79","12145"
"2014-07-03 02:00","37.295","20669"
"2014-07-04 02:00","37.34","6439"
"2014-07-07 02:00","37.16","34884"
"2014-07-08 02:00","36.52","22741"
"2014-07-09 02:00","36.23","23309"
"2014-07-10 02:00","35.825","41143"
"2014-07-11 02:00","35.88","9682"
"2014-07-14 02:00","36.59","13509"
"2014-07-15 02:00","36.3","13110"
"2014-07-16 02:00","36.19","11637"
"2014-07-17 02:00","36.44","25873"
"2014-07-18 02:00","36.475","11332"
"2014-07-21 02:00","36.43","6993"
"2014-07-22 02:00","36.5","13261"
"2014-07-23 02:00","36.72","11420"
"2014-07-24 02:00","36.82","15957"
"2014-07-25 02:00","36.7","28281"
"2014-07-28 02:00","36.82","8752"
"2014-07-29 02:00","37.19","8333"
"2014-07-30 02:00","37.035","9030"
"2014-07-31 02:00","36.59","15747"
"2014-08-01 02:00","36.12","13099"
"2014-08-04 02:00","36.02","14581"
"2014-08-05 02:00","36.16","11342"
"2014-08-06 02:00","36.485","25378"
"2014-08-07 02:00","36.15","10396"
"2014-08-08 02:00","35.84","19761"
"2014-08-11 02:00","36.05","13587"
"2014-08-12 02:00","36.33","14444"
"2014-08-13 02:00","36.7","10443"
"2014-08-14 02:00","36.89","10889"
"2014-08-15 02:00","36.75","2914"
"2014-08-18 02:00","36.895","13379"
"2014-08-19 02:00","37.31","12761"
"2014-08-20 02:00","37.015","12543"
"2014-08-21 02:00","36.94","7650"
"2014-08-22 02:00","37.09","10834"
"2014-08-25 02:00","37.1","12347"
"2014-08-26 02:00","37.32","10398"
"2014-08-27 02:00","37.35","11074"
"2014-08-28 02:00","37.405","9110"
"2014-08-29 02:00","37.195","15260"
"2014-09-01 02:00","37.395","6226"
"2014-09-02 02:00","37.35","9748"
"2014-09-03 02:00","37.41","17510"
"2014-09-04 02:00","37.42","10756"
"2014-09-05 02:00","37.16","12043"
"2014-09-08 02:00","37.02","13576"
"2014-09-09 02:00","37.145","6856"
"2014-09-10 02:00","36.775","10619"
"2014-09-11 02:00","36.77","16921"
"2014-09-12 02:00","36.75","8151"
"2014-09-15 02:00","36.6","11081"
"2014-09-16 02:00","36.6","13756"
"2014-09-17 02:00","36.73","10701"
"2014-09-18 02:00","36.825","21547"
"2014-09-19 02:00","36.92","14779"
"2014-09-22 02:00","36.8","9923"
"2014-09-23 02:00","36.785","11096"
"2014-09-24 02:00","36.955","8123"
"2014-09-25 02:00","37.12","15600"
"2014-09-26 02:00","36.85","11911"
"2014-09-29 02:00","37.355","21646"
"2014-09-30 02:00","37.44","15880"
"2014-10-01 02:00","37.25","9937"
"2014-10-02 02:00","36.79","8099"
"2014-10-03 02:00","36.51","15888"
"2014-10-06 02:00","36.51","9144"
"2014-10-07 02:00","36.5","13434"
"2014-10-08 02:00","36.205","18796"
"2014-10-09 02:00","36.16","21542"
"2014-10-10 02:00","36.1","15686"
"2014-10-13 02:00","35.65","21496"
"2014-10-14 02:00","35.7","16014"
"2014-10-15 02:00","35.24","19563"
"2014-10-16 02:00","34.33","47038"
"2014-10-17 02:00","35","31322"
"2014-10-20 02:00","35.05","18579"
"2014-10-21 02:00","35.4","20673"
"2014-10-22 02:00","35.5","16598"
"2014-10-23 02:00","35.615","17138"
"2014-10-24 02:00","35.53","19274"
"2014-10-27 01:00","35.425","18818"
"2014-10-28 01:00","35.55","28035"
"2014-10-29 01:00","35.7","13603"
"2014-10-30 01:00","35.89","10017"
"2014-10-31 01:00","36.25","11309"
"2014-11-03 01:00","36.19","12190"
"2014-11-04 01:00","36.135","9688"
"2014-11-05 01:00","35.945","11682"
"2014-11-06 01:00","35.9","13100"
"2014-11-07 01:00","35.67","13271"
"2014-11-10 01:00","35.94","14133"
"2014-11-11 01:00","36.25","7003"
"2014-11-12 01:00","36.32","12850"
"2014-11-13 01:00","36.175","12861"
"2014-11-14 01:00","36.07","10372"
"2014-11-17 01:00","36.2","13413"
"2014-11-18 01:00","36.01","8065"
"2014-11-19 01:00","36.19","7356"
"2014-11-20 01:00","36.4","21108"
"2014-11-21 01:00","36.59","11707"
"2014-11-24 01:00","36.92","21280"
"2014-11-25 01:00","37.365","19232"
"2014-11-26 01:00","37.41","17082"
"2014-11-27 01:00","37.74","11522"
"2014-11-28 01:00","37.5","47018"
"2014-12-01 01:00","37.77","23139"
"2014-12-02 01:00","37.975","16730"
"2014-12-03 01:00","37.82","25921"
"2014-12-04 01:00","37.365","39753"
"2014-12-05 01:00","37.72","32912"
"2014-12-08 01:00","37.685","15786"
"2014-12-09 01:00","37.55","14344"
"2014-12-10 01:00","37.5","12913"
"2014-12-11 01:00","37.55","19639"
"2014-12-12 01:00","37.39","23130"
"2014-12-15 01:00","37.39","13910"
"2014-12-16 01:00","37.41","29180"
"2014-12-17 01:00","37.54","14908"
"2014-12-18 01:00","37.73","24829"
"2014-12-19 01:00","37.83","18377"
"2014-12-22 01:00","37.8","21045"
"2014-12-23 01:00","38","14335"
"2014-12-24 01:00","37.95","4594"
"2014-12-29 01:00","37.715","13287"
"2014-12-30 01:00","38.085","13135"
"2014-12-31 01:00","38.035","5726"
"2015-01-02 01:00","38.02","12448"
"2015-01-05 01:00","38","16535"
"2015-01-06 01:00","37.77","18467"
"2015-01-07 01:00","37.74","25158"
"2015-01-08 01:00","37.935","22594"
"2015-01-09 01:00","37.95","12147"
"2015-01-12 01:00","38.14","13030"
"2015-01-13 01:00","38.38","11338"
"2015-01-14 01:00","38.35","16465"
"2015-01-15 01:00","38.04","15912"
"2015-01-16 01:00","38.405","12433"
"2015-01-19 01:00","38.5","28601"
"2015-01-20 01:00","38.85","17276"
"2015-01-21 01:00","38.9","17062"
"2015-01-22 01:00","39.45","26756"
"2015-01-23 01:00","39.82","43113"
"2015-01-26 01:00","40.06","41620"
"2015-01-27 01:00","39.72","42809"
"2015-01-28 01:00","40.18","23143"
"2015-01-29 01:00","40.025","18361"
"2015-01-30 01:00","40.05","16453"
"2015-02-02 01:00","40.1","32929"
"2015-02-03 01:00","40.255","16773"
"2015-02-04 01:00","40.11","22734"
"2015-02-05 01:00","40.82","32576"
"2015-02-06 01:00","40.95","17002"
"2015-02-09 01:00","40.7","18480"
"2015-02-10 01:00","40.945","10530"
"2015-02-11 01:00","40.75","12655"
"2015-02-12 01:00","41","29739"
"2015-02-13 01:00","41.205","17483"
"2015-02-16 01:00","41.26","13620"
"2015-02-17 01:00","41","13225"
"2015-02-18 01:00","41.17","16064"
"2015-02-19 01:00","41.285","18599"
"2015-02-20 01:00","41.185","23879"
"2015-02-23 01:00","41.34","16016"
"2015-02-24 01:00","41.34","18628"
"2015-02-25 01:00","41.4","19835"
"2015-02-26 01:00","41.5","18308"
"2015-02-27 01:00","41.9","25960"
"2015-03-02 01:00","41.985","33976"
"2015-03-03 01:00","41.39","25101"
"2015-03-04 01:00","41.465","24919"
"2015-03-05 01:00","41.56","18547"
"2015-03-06 01:00","42.25","61783"
"2015-03-09 01:00","41.875","21557"
"2015-03-10 01:00","42.12","28800"
"2015-03-11 01:00","42.285","19011"
"2015-03-12 01:00","42.05","17696"
"2015-03-13 01:00","41.955","17200"
"2015-03-16 01:00","42.4","13983"
"2015-03-17 01:00","42.125","13465"
"2015-03-18 01:00","41.915","21715"
"2015-03-19 01:00","42.16","14811"
"2015-03-20 01:00","42.19","29120"
"2015-03-23 01:00","42.155","69375"
"2015-03-24 01:00","42.2","14326"
"2015-03-25 01:00","42.1","26520"
"2015-03-26 01:00","41.87","31819"
"2015-03-27 01:00","41.74","20282"
"2015-03-30 02:00","42.05","34720"
"2015-03-31 02:00","41.89","21586"
"2015-04-01 02:00","42.06","25730"
"2015-04-02 02:00","42.095","15233"
"2015-04-07 02:00","42.35","20816"
"2015-04-08 02:00","42.48","16145"
"2015-04-09 02:00","42.085","17489"
"2015-04-10 02:00","42.51","16836"
"2015-04-13 02:00","42.465","18944"
"2015-04-14 02:00","43.1","40657"
"2015-04-15 02:00","43.14","19246"
"2015-04-16 02:00","42.8","24555"
"2015-04-17 02:00","42.065","24894"
"2015-04-20 02:00","42.235","15146"
"2015-04-21 02:00","42.18","16781"
"2015-04-22 02:00","41.995","20989"
"2015-04-23 02:00","41.85","11566"
"2015-04-24 02:00","41.925","18004"
"2015-04-27 02:00","42.225","9841"
"2015-04-28 02:00","42.035","17118"
"2015-04-29 02:00","41.66","13734"
"2015-04-30 02:00","41.55","21190"
"2015-05-04 02:00","41.475","16791"
"2015-05-05 02:00","41.25","16067"
"2015-05-06 02:00","40.94","21453"
"2015-05-07 02:00","41.11","24318"
"2015-05-08 02:00","41.47","23791"
"2015-05-11 02:00","41.9","16623"
"2015-05-12 02:00","41.93","11236"
"2015-05-13 02:00","42.04","11563"
"2015-05-14 02:00","42.18","6644"
"2015-05-15 02:00","42.3","5629"
"2015-05-18 02:00","41.97","20802"
"2015-05-19 02:00","41.93","22083"
"2015-05-20 02:00","42","18699"
"2015-05-21 02:00","42.62","21086"
"2015-05-22 02:00","43.3","18852"
"2015-05-25 02:00","43.35","5107"
"2015-05-26 02:00","43.225","7573"
"2015-05-27 02:00","43.2","12625"
"2015-05-28 02:00","43.295","22186"
"2015-05-29 02:00","43.17","14495"
"2015-06-01 02:00","43.31","17283"
"2015-06-02 02:00","43.555","16405"
"2015-06-03 02:00","44","16413"
"2015-06-04 02:00","44.24","17599"
"2015-06-05 02:00","43.945","20530"
"2015-06-08 02:00","43.83","13725"
"2015-06-09 02:00","43.33","21883"
"2015-06-10 02:00","43.5","27160"
"2015-06-11 02:00","44.2","17560"
"2015-06-12 02:00","44.09","19946"
"2015-06-15 02:00","43.455","15802"
"2015-06-16 02:00","44.105","23804"
"2015-06-17 02:00","44.02","19330"
"2015-06-18 02:00","44","20037"
"2015-06-19 02:00","43.91","18071"
"2015-06-22 02:00","44","28146"
"2015-06-23 02:00","44.47","21175"
"2015-06-24 02:00","44.25","21149"
"2015-06-25 02:00","44.69","21253"
"2015-06-26 02:00","44.95","25609"
"2015-06-29 02:00","42.775","36896"
"2015-06-30 02:00","42.805","24937"
"2015-07-01 02:00","43.55","24240"
"2015-07-02 02:00","43.175","18560"
"2015-07-03 02:00","42.85","14293"
"2015-07-06 02:00","42.575","11755"
"2015-07-07 02:00","42.64","23413"
"2015-07-08 02:00","42.515","24925"
"2015-07-09 02:00","43.26","31383"
"2015-07-10 02:00","43.68","23039"
"2015-07-13 02:00","43.955","23812"
"2015-07-14 02:00","43.835","19348"
"2015-07-15 02:00","43.55","13126"
"2015-07-16 02:00","43.75","42153"
"2015-07-17 02:00","44.135","33142"
"2015-07-20 02:00","44.4","25399"
"2015-07-21 02:00","44.85","19323"
"2015-07-22 02:00","44.895","20582"
"2015-07-23 02:00","44.985","26715"
"2015-07-24 02:00","45.08","26642"
"2015-07-27 02:00","43.93","30696"
"2015-07-28 02:00","44.465","15783"
"2015-07-29 02:00","44.68","12045"
"2015-07-30 02:00","45","10144"
"2015-07-31 02:00","44.95","14601"
"2015-08-03 02:00","45.145","34175"
"2015-08-04 02:00","45.17","14654"
"2015-08-05 02:00","45.2","13023"
"2015-08-06 02:00","45.195","12115"
"2015-08-07 02:00","44.405","9609"
"2015-08-10 02:00","44.395","10768"
"2015-08-11 02:00","44.4","10424"
"2015-08-12 02:00","43.09","17074"
"2015-08-13 02:00","44.13","13251"
"2015-08-14 02:00","43.55","11286"
"2015-08-17 02:00","43.595","12333"
"2015-08-18 02:00","43.445","16368"
"2015-08-19 02:00","43.25","7946"
"2015-08-20 02:00","42.62","14680"
"2015-08-21 02:00","41.9","26756"
"2015-08-24 02:00","39.5","60157"
"2015-08-25 02:00","41","29625"
"2015-08-26 02:00","40.94","27936"
"2015-08-27 02:00","42.07","19324"
"2015-08-28 02:00","41.99","15894"
"2015-08-31 02:00","42.3","12857"
"2015-09-01 02:00","41.185","15309"
"2015-09-02 02:00","41.82","21086"
"2015-09-03 02:00","42.025","12103"
"2015-09-04 02:00","41.905","11808"
"2015-09-07 02:00","41.92","5496"
"2015-09-08 02:00","42.005","11036"
"2015-09-09 02:00","42.415","7309"
"2015-09-10 02:00","42","7317"
"2015-09-11 02:00","41.62","7544"
"2015-09-14 02:00","41.5","16257"
"2015-09-15 02:00","41.69","15075"
"2015-09-16 02:00","41.85","15810"
"2015-09-17 02:00","42.07","11800"
"2015-09-18 02:00","41.54","15193"
"2015-09-21 02:00","41.835","7306"
"2015-09-22 02:00","41.53","9822"
"2015-09-23 02:00","42.125","10692"
"2015-09-24 02:00","41.235","8721"
"2015-09-25 02:00","41.67","15716"
"2015-09-28 02:00","40.87","42173"
"2015-09-29 02:00","40.03","57375"
"2015-09-30 02:00","40.79","17741"
"2015-10-01 02:00","41.045","11259"
"2015-10-02 02:00","40.785","17093"
"2015-10-05 02:00","41.345","11591"
"2015-10-06 02:00","41.235","11159"
"2015-10-07 02:00","40.95","16668"
"2015-10-08 02:00","41.24","7507"
"2015-10-09 02:00","41.2","5179"
"2015-10-12 02:00","41.42","8629"
"2015-10-13 02:00","41.04","17407"
"2015-10-14 02:00","40.76","14280"
"2015-10-15 02:00","40.875","20043"
"2015-10-16 02:00","40.605","16838"
"2015-10-19 02:00","41.39","13188"
"2015-10-20 02:00","41.385","6602"
"2015-10-21 02:00","41.25","6814"
"2015-10-22 02:00","41.405","12279"
"2015-10-23 02:00","41.825","15944"
"2015-10-26 01:00","41.81","6855"
"2015-10-27 01:00","41.7","11462"
"2015-10-28 01:00","42.43","9917"
"2015-10-29 01:00","42.63","9679"
"2015-10-30 01:00","42.73","20269"
"2015-11-02 01:00","43.12","5571"
"2015-11-03 01:00","43.655","12780"
"2015-11-04 01:00","43.555","13037"
"2015-11-05 01:00","43.405","8400"
"2015-11-06 01:00","43.52","9719"
"2015-11-09 01:00","43.245","11040"
"2015-11-10 01:00","43.225","13528"
"2015-11-11 01:00","43.19","2757"
"2015-11-12 01:00","42.7","8322"
"2015-11-13 01:00","42.62","9409"
"2015-11-16 01:00","42.5","10408"
"2015-11-17 01:00","42.455","9322"
"2015-11-18 01:00","42.825","11755"
"2015-11-19 01:00","43.945","16404"
"2015-11-20 01:00","43.4","19986"
"2015-11-23 01:00","42.95","18390"
"2015-11-24 01:00","42.505","14075"
"2015-11-25 01:00","42.995","16718"
"2015-11-26 01:00","43.39","13917"
"2015-11-27 01:00","43.32","10212"
"2015-11-30 01:00","43.6","23930"
"2015-12-01 01:00","43.945","17158"
"2015-12-02 01:00","44.25","23759"
"2015-12-03 01:00","44.14","16029"
"2015-12-04 01:00","44.32","13523"
"2015-12-07 01:00","44.62","21006"
